tile_id,category,year,path,thumb,lon,lat,epsg,x0,y0,x1,y1,smod_code,crop_frac,built_frac,open_frac,water_frac,valid_fraction,ndvi_mean,ndbi_mean,n_scenes,mean_scene_cloud_pct,bands,downloaded_utc
32644_157_1161,agriculture,2025,india_tiles/tiles/agriculture/32644_157_1161_2025.tif,india_tiles/thumbs/32644_157_1161.jpg,80.03218622776386,26.871158748723342,32644,401920,2972160,404480,2974720,11,0.8657,0.039,0.0629,0.0003,1.0,0.4148,-0.0409,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:33+00:00
32643_218_1187,urban_areas,2025,india_tiles/tiles/urban_areas/32643_218_1187_2025.tif,india_tiles/thumbs/32643_218_1187.jpg,75.59374734607455,27.471556574802925,32643,558080,3038720,560640,3041280,23,0.7136,0.1763,0.0789,0,1.0,0.2786,0.0801,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:33+00:00
32642_287_1048,agriculture,2025,india_tiles/tiles/agriculture/32642_287_1048_2025.tif,india_tiles/thumbs/32642_287_1048.jpg,71.32429670835135,24.246625537013124,32642,734720,2682880,737280,2685440,11,0.8701,0.0173,0.027,0,1.0,0.2915,0.0269,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:33+00:00
32642_204_1027,open_land,2025,india_tiles/tiles/open_land/32642_204_1027_2025.tif,india_tiles/thumbs/32642_204_1027.jpg,69.23717141395423,23.786163951128753,32642,522240,2629120,524800,2631680,11,0.0001,0,0.9978,0,1.0,0.0801,0.0963,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:33+00:00
32643_233_762,city_structures,2021,india_tiles/tiles/city_structures/32643_233_762_2021.tif,,75.91139599817156,17.661779925474963,32643,596480,1950720,599040,1953280,30,0.0368,0.8536,0.0459,0,1.0,0.2076,0.0382,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:33+00:00
32643_246_804,agriculture,2025,india_tiles/tiles/agriculture/32643_246_804_2025.tif,india_tiles/thumbs/32643_246_804.jpg,76.25352087058663,18.62667322503471,32643,629760,2058240,632320,2060800,12,0.9833,0.0075,0.0016,0,1.0,0.3752,-0.0314,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:33+00:00
32643_187_1473,city_structures,2025,india_tiles/tiles/city_structures/32643_187_1473_2025.tif,india_tiles/thumbs/32643_187_1473.jpg,74.77008348327841,34.09696262429448,32643,478720,3770880,481280,3773440,30,0.0527,0.6926,0.1101,0.0496,1.0,0.1991,-0.0024,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:33+00:00
32643_222_1258,city_structures,2025,india_tiles/tiles/city_structures/32643_222_1258_2025.tif,india_tiles/thumbs/32643_222_1258.jpg,75.72728522872964,29.118525523915423,32643,568320,3220480,570880,3223040,30,0.1762,0.572,0.0759,0.004,1.0,0.295,-0.0103,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:33+00:00
32644_195_1063,agriculture,2025,india_tiles/tiles/agriculture/32644_195_1063_2025.tif,india_tiles/thumbs/32644_195_1063.jpg,81.01053819373496,24.615450717677,32644,499200,2721280,501760,2723840,11,0.8775,0.0148,0.0569,0.0108,1.0,0.428,-0.0911,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:34+00:00
32644_121_529,agriculture,2025,india_tiles/tiles/agriculture/32644_121_529_2025.tif,india_tiles/thumbs/32644_121_529.jpg,79.26018549808653,12.252265587686994,32644,309760,1354240,312320,1356800,12,0.7975,0.0255,0.0069,0,1.0,0.4963,-0.0685,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:34+00:00
32645_249_950,agriculture,2025,india_tiles/tiles/agriculture/32645_249_950_2025.tif,india_tiles/thumbs/32645_249_950.jpg,88.34408507934653,22.008630708589582,32645,637440,2432000,640000,2434560,12,0.8869,0.0016,0.0554,0.0003,1.0,0.4172,-0.077,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:34+00:00
32642_301_1196,open_land,2025,india_tiles/tiles/open_land/32642_301_1196_2025.tif,india_tiles/thumbs/32642_301_1196.jpg,71.75444303996541,27.674787154578013,32642,770560,3061760,773120,3064320,11,0.1031,0,0.8318,0,1.0,0.1456,0.0835,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:35+00:00
32643_314_942,agriculture,2025,india_tiles/tiles/agriculture/32643_314_942_2025.tif,india_tiles/thumbs/32643_314_942.jpg,77.96157312706366,21.792249603166642,32643,803840,2411520,806400,2414080,12,0.9124,0.0041,0.0277,0.0226,1.0,0.3809,-0.03,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:35+00:00
32643_301_1166,agriculture,2025,india_tiles/tiles/agriculture/32643_301_1166_2025.tif,india_tiles/thumbs/32643_301_1166.jpg,77.73030716009015,26.97254872589136,32643,770560,2984960,773120,2987520,11,0.8041,0.0187,0.1735,0,1.0,0.3629,-0.0021,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:35+00:00
32642_291_1178,open_land,2025,india_tiles/tiles/open_land/32642_291_1178_2025.tif,india_tiles/thumbs/32642_291_1178.jpg,71.48700783210403,27.251550293287533,32642,744960,3015680,747520,3018240,11,0,0,0.8905,0,1.0,0.1375,0.1092,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:35+00:00
32643_208_696,agriculture,2025,india_tiles/tiles/agriculture/32643_208_696_2025.tif,india_tiles/thumbs/32643_208_696.jpg,75.30462089433424,16.12364039079082,32643,532480,1781760,535040,1784320,12,0.7995,0.0061,0.1693,0,1.0,0.3507,0.0051,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:35+00:00
32643_257_807,agriculture,2025,india_tiles/tiles/agriculture/32643_257_807_2025.tif,india_tiles/thumbs/32643_257_807.jpg,76.50688389219431,18.68446700429756,32643,657920,2065920,660480,2068480,11,0.9706,0.0039,0.0016,0.0059,1.0,0.3956,-0.0561,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:36+00:00
32643_215_1396,agriculture,2025,india_tiles/tiles/agriculture/32643_215_1396_2025.tif,india_tiles/thumbs/32643_215_1396.jpg,75.55057689592537,32.30542982667768,32643,550400,3573760,552960,3576320,12,0.8492,0.02,0.0023,0.0004,1.0,0.4724,-0.1611,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:36+00:00
32643_302_913,agriculture,2025,india_tiles/tiles/agriculture/32643_302_913_2025.tif,india_tiles/thumbs/32643_302_913.jpg,77.63742546563797,21.127234676422734,32643,773120,2337280,775680,2339840,11,0.9989,0,0,0,1.0,0.4646,-0.1294,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:37+00:00
32644_286_1174,agriculture,2021,india_tiles/tiles/agriculture/32644_286_1174_2021.tif,,83.35954125718452,27.166976485262087,32644,732160,3005440,734720,3008000,12,0.9261,0.0275,0.0095,0,1.0,0.4276,-0.106,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:37+00:00
32645_184_1112,agriculture,2025,india_tiles/tiles/agriculture/32645_184_1112_2025.tif,india_tiles/thumbs/32645_184_1112.jpg,86.71298091701192,25.741272845002268,32645,471040,2846720,473600,2849280,12,0.8766,0.0127,0.0011,0,1.0,0.5569,-0.1652,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:37+00:00
32642_286_992,agriculture,2021,india_tiles/tiles/agriculture/32642_286_992_2021.tif,,71.28266280209233,22.967230052992033,32642,732160,2539520,734720,2542080,11,0.8909,0,0.0654,0,1.0,0.39,-0.0166,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:37+00:00
32643_184_1111,agriculture,2025,india_tiles/tiles/agriculture/32643_184_1111_2025.tif,india_tiles/thumbs/32643_184_1111.jpg,74.72104656004201,25.724440228403772,32643,471040,2844160,473600,2846720,12,0.8137,0.0077,0.1533,0.0003,1.0,0.3907,0.0603,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:37+00:00
32644_182_712,city_structures,2025,india_tiles/tiles/city_structures/32644_182_712_2025.tif,india_tiles/thumbs/32644_182_712.jpg,80.69693044370946,16.493347521947214,32644,465920,1822720,468480,1825280,30,0.3297,0.3986,0.0247,0.0026,1.0,0.3711,-0.0654,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:38+00:00
32642_235_1150,open_land,2021,india_tiles/tiles/open_land/32642_235_1150_2021.tif,,70.02536247200909,26.63471587781913,32642,601600,2944000,604160,2946560,11,0,0,0.922,0,1.0,0.081,0.1099,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:38+00:00
32644_103_837,urban_areas,2025,india_tiles/tiles/urban_areas/32644_103_837_2025.tif,india_tiles/thumbs/32644_103_837.jpg,78.77127483231395,19.370316552245896,32644,263680,2142720,266240,2145280,23,0.5016,0.1073,0.2822,0.0399,1.0,0.3532,0.0557,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:38+00:00
32643_89_1089,agriculture,2025,india_tiles/tiles/agriculture/32643_89_1089_2025.tif,india_tiles/thumbs/32643_89_1089.jpg,72.31703042231003,25.186269835270547,32643,227840,2787840,230400,2790400,11,0.996,0.0002,0,0,1.0,0.2763,0.0535,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:39+00:00
32644_154_1219,agriculture,2025,india_tiles/tiles/agriculture/32644_154_1219_2025.tif,india_tiles/thumbs/32644_154_1219.jpg,79.92743230473559,28.208953333172357,32644,394240,3120640,396800,3123200,12,0.8871,0.0292,0.0041,0,1.0,0.4051,-0.0641,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:39+00:00
32642_294_1027,agriculture,2025,india_tiles/tiles/agriculture/32642_294_1027_2025.tif,india_tiles/thumbs/32642_294_1027.jpg,71.49773824118172,23.769431650922847,32642,752640,2629120,755200,2631680,11,0.8929,0.0011,0.0237,0.0017,1.0,0.3512,0.0055,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:39+00:00
32643_144_804,city_structures,2025,india_tiles/tiles/city_structures/32643_144_804_2025.tif,india_tiles/thumbs/32643_144_804.jpg,73.77792465699976,18.62667322503471,32643,368640,2058240,371200,2060800,30,0.2321,0.4259,0.095,0.0067,1.0,0.2846,-0.0049,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:40+00:00
32643_302_1385,open_land,2021,india_tiles/tiles/open_land/32643_302_1385_2021.tif,,77.90175947444182,32.02107820440491,32643,773120,3545600,775680,3548160,11,0,0,0.8697,0.006,1.0,-0.0246,-0.5595,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:40+00:00
32643_161_1175,agriculture,2025,india_tiles/tiles/agriculture/32643_161_1175_2025.tif,india_tiles/thumbs/32643_161_1175.jpg,74.11668362649861,27.2008030885563,32643,412160,3008000,414720,3010560,12,0.9732,0.0138,0.0026,0,1.0,0.1918,0.1248,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:40+00:00
32642_287_1048,agriculture,2021,india_tiles/tiles/agriculture/32642_287_1048_2021.tif,,71.32429670835135,24.246625537013124,32642,734720,2682880,737280,2685440,11,0.8701,0.0173,0.027,0,1.0,0.2403,0.0551,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:41+00:00
32645_234_1115,agriculture,2025,india_tiles/tiles/agriculture/32645_234_1115_2025.tif,india_tiles/thumbs/32645_234_1115.jpg,88.01062443069847,25.8086123701742,32645,599040,2854400,601600,2856960,12,0.7713,0.0132,0.0024,0.0013,1.0,0.5088,-0.1994,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:41+00:00
32643_217_687,agriculture,2025,india_tiles/tiles/agriculture/32643_217_687_2025.tif,india_tiles/thumbs/32643_217_687.jpg,75.52441309091377,15.926571255109936,32643,555520,1758720,558080,1761280,12,0.8953,0.0121,0.0409,0,1.0,0.422,0.0098,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:41+00:00
32643_235_1492,open_land,2025,india_tiles/tiles/open_land/32643_235_1492_2025.tif,india_tiles/thumbs/32643_235_1492.jpg,76.11591464328413,34.5144052884619,32643,601600,3819520,604160,3822080,11,0.0028,0.0038,0.9571,0.0103,1.0,0.0952,0.0306,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:41+00:00
32643_303_881,agriculture,2025,india_tiles/tiles/agriculture/32643_303_881_2025.tif,india_tiles/thumbs/32643_303_881.jpg,77.65997526152383,20.380445985116083,32643,775680,2255360,778240,2257920,11,0.8226,0.0031,0.0982,0,1.0,0.3518,0.0109,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:41+00:00
32644_105_416,agriculture,2025,india_tiles/tiles/agriculture/32644_105_416_2025.tif,india_tiles/thumbs/32644_105_416.jpg,78.89867047252359,9.629590715297859,32644,268800,1064960,271360,1067520,12,0.8017,0.0284,0.029,0.0064,1.0,0.2495,0.0671,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:41+00:00
32643_233_1482,open_land,2025,india_tiles/tiles/open_land/32643_233_1482_2025.tif,india_tiles/thumbs/32643_233_1482.jpg,76.05514949684115,34.28819349559264,32643,596480,3793920,599040,3796480,11,0,0,0.9262,0,1.0,0.08,-0.0104,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:41+00:00
32643_308_669,agriculture,2025,india_tiles/tiles/agriculture/32643_308_669_2025.tif,india_tiles/thumbs/32643_308_669.jpg,77.70957810880957,15.483434072960465,32643,788480,1712640,791040,1715200,11,0.8342,0,0.1167,0,1.0,0.2643,0.1409,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:41+00:00
32643_171_1131,urban_areas,2025,india_tiles/tiles/urban_areas/32643_171_1131_2025.tif,india_tiles/thumbs/32643_171_1131.jpg,74.39160829903749,26.18766936554289,32643,437760,2895360,440320,2897920,21,0.5514,0.109,0.2315,0,1.0,0.3204,0.0373,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:42+00:00
32643_184_1179,urban_areas,2025,india_tiles/tiles/urban_areas/32643_184_1179_2025.tif,india_tiles/thumbs/32643_184_1179.jpg,74.72760743657041,27.302306277119143,32643,471040,3018240,473600,3020800,23,0.8074,0.102,0.0127,0,1.0,0.2451,0.0921,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:42+00:00
32643_189_1172,city_structures,2025,india_tiles/tiles/city_structures/32643_189_1172_2025.tif,india_tiles/thumbs/32643_189_1172.jpg,74.85023250850915,27.1331537676745,32643,483840,3000320,486400,3002880,30,0.2997,0.354,0.1907,0.0222,1.0,0.2383,0.0362,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:42+00:00
32642_225_1169,open_land,2025,india_tiles/tiles/open_land/32642_225_1169_2025.tif,india_tiles/thumbs/32642_225_1169.jpg,69.78363956064612,27.06551996389735,32642,576000,2992640,578560,2995200,11,0,0,0.9812,0,1.0,0.1131,0.0996,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:42+00:00
32643_159_1280,urban_areas,2025,india_tiles/tiles/urban_areas/32643_159_1280_2025.tif,india_tiles/thumbs/32643_159_1280.jpg,74.0596945361746,29.62989445655334,32643,407040,3276800,409600,3279360,23,0.6187,0.3111,0.051,0.0011,1.0,0.272,0.0032,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:42+00:00
32643_237_1212,city_structures,2025,india_tiles/tiles/city_structures/32643_237_1212_2025.tif,india_tiles/thumbs/32643_237_1212.jpg,76.10508931019392,28.056232099248017,32643,606720,3102720,609280,3105280,30,0.292,0.5314,0.0293,0.002,1.0,0.3373,-0.0191,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:43+00:00
32643_234_1298,agriculture,2025,india_tiles/tiles/agriculture/32643_234_1298_2025.tif,india_tiles/thumbs/32643_234_1298.jpg,76.03122025363307,30.048241414499152,32643,599040,3322880,601600,3325440,12,0.9679,0.0213,0.0056,0.0002,1.0,0.5146,-0.176,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:43+00:00
32643_244_1201,agriculture,2025,india_tiles/tiles/agriculture/32643_244_1201_2025.tif,india_tiles/thumbs/32643_244_1201.jpg,76.26675053906068,27.810353783395694,32643,624640,3074560,627200,3077120,12,0.9383,0.0102,0.0353,0,1.0,0.3471,-0.0153,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:43+00:00
32644_266_1028,open_land,2025,india_tiles/tiles/open_land/32644_266_1028_2025.tif,india_tiles/thumbs/32644_266_1028.jpg,82.79592971340522,23.794530408204633,32644,680960,2631680,683520,2634240,11,0.1252,0.0002,0.7086,0.0013,1.0,0.3905,0.0721,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:43+00:00
32643_242_700,agriculture,2025,india_tiles/tiles/agriculture/32643_242_700_2025.tif,india_tiles/thumbs/32643_242_700.jpg,76.13219829148908,16.205774558924013,32643,619520,1792000,622080,1794560,11,0.9002,0.0061,0.0806,0,1.0,0.3143,0.0751,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:44+00:00
32644_141_918,agriculture,2025,india_tiles/tiles/agriculture/32644_141_918_2025.tif,india_tiles/thumbs/32644_141_918.jpg,79.66850829127321,21.251837330661978,32644,360960,2350080,363520,2352640,12,0.836,0.0122,0.0997,0.0016,1.0,0.4041,-0.0234,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:44+00:00
32643_287_791,agriculture,2025,india_tiles/tiles/agriculture/32643_287_791_2025.tif,india_tiles/thumbs/32643_287_791.jpg,77.23084263291618,18.321315634405757,32643,734720,2024960,737280,2027520,11,0.8913,0.033,0.0264,0,1.0,0.2978,0.0286,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:44+00:00
32643_235_852,agriculture,2025,india_tiles/tiles/agriculture/32643_235_852_2025.tif,india_tiles/thumbs/32643_235_852.jpg,75.99147173610106,19.73434347990283,32643,601600,2181120,604160,2183680,12,0.9769,0.0019,0.02,0.0005,1.0,0.354,-0.0061,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:44+00:00
32643_102_1200,urban_areas,2025,india_tiles/tiles/urban_areas/32643_102_1200_2025.tif,india_tiles/thumbs/32643_102_1200.jpg,72.59623151697667,27.759508802545877,32643,261120,3072000,263680,3074560,22,0.2432,0.1146,0.5749,0,1.0,0.1859,0.052,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:45+00:00
32644_167_1029,open_land,2025,india_tiles/tiles/open_land/32644_167_1029_2025.tif,india_tiles/thumbs/32644_167_1029.jpg,80.29995174278201,23.827998285090942,32644,427520,2634240,430080,2636800,11,0.002,0,0.903,0.0131,1.0,0.3696,0.1235,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:45+00:00
32643_259_1458,open_land,2021,india_tiles/tiles/open_land/32643_259_1458_2021.tif,,76.78581191887876,33.73233604575489,32643,663040,3732480,665600,3735040,11,0,0,0.9391,0.0004,1.0,-0.0343,-0.6659,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:45+00:00
32643_213_695,agriculture,2025,india_tiles/tiles/agriculture/32643_213_695_2025.tif,india_tiles/thumbs/32643_213_695.jpg,75.44202139854549,16.099002677138536,32643,545280,1779200,547840,1781760,11,0.7302,0.0023,0.1673,0,1.0,0.3457,0.0141,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:45+00:00
32643_236_628,agriculture,2025,india_tiles/tiles/agriculture/32643_236_628_2025.tif,india_tiles/thumbs/32643_236_628.jpg,75.9726693999412,14.549098098294264,32643,604160,1607680,606720,1610240,12,0.7934,0.0443,0.0198,0.0041,1.0,0.4608,-0.0332,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:45+00:00
32645_116_1072,city_structures,2021,india_tiles/tiles/city_structures/32645_116_1072_2021.tif,,85.0080542568604,24.808409850744923,32645,296960,2744320,299520,2746880,30,0.2356,0.5538,0.0208,0.007,1.0,0.2982,-0.0144,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:46+00:00
32643_211_953,urban_areas,2025,india_tiles/tiles/urban_areas/32643_211_953_2025.tif,india_tiles/thumbs/32643_211_953.jpg,75.41165384116879,22.07523474430072,32643,540160,2439680,542720,2442240,23,0.5438,0.1389,0.221,0.0024,1.0,0.3759,-0.0473,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:46+00:00
32643_312_562,urban_areas,2025,india_tiles/tiles/urban_areas/32643_312_562_2025.tif,india_tiles/thumbs/32643_312_562.jpg,77.76473781692158,13.019677264431385,32643,798720,1438720,801280,1441280,23,0.3831,0.3177,0.0454,0.0005,1.0,0.3478,-0.0083,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:46+00:00
32644_113_891,agriculture,2025,india_tiles/tiles/agriculture/32644_113_891_2025.tif,india_tiles/thumbs/32644_113_891.jpg,78.99853137156217,20.637514953065512,32644,289280,2280960,291840,2283520,11,0.9375,0.022,0.0157,0,1.0,0.4272,-0.012,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:46+00:00
32644_91_725,agriculture,2025,india_tiles/tiles/agriculture/32644_91_725_2025.tif,india_tiles/thumbs/32644_91_725.jpg,78.50668536848261,16.78108370300368,32644,232960,1856000,235520,1858560,12,0.8543,0.0123,0.1213,0,1.0,0.3505,0.0986,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:46+00:00
32642_270_1049,open_land,2025,india_tiles/tiles/open_land/32642_270_1049_2025.tif,india_tiles/thumbs/32642_270_1049.jpg,70.90275289810701,24.28013820948208,32642,691200,2685440,693760,2688000,11,0,0,0.9949,0,1.0,0.0822,0.1182,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:46+00:00
32644_195_1159,city_structures,2025,india_tiles/tiles/city_structures/32644_195_1159_2025.tif,india_tiles/thumbs/32644_195_1159.jpg,81.00933715241848,26.82892310737918,32644,499200,2967040,501760,2969600,30,0.0628,0.6203,0.0802,0.009,1.0,0.3496,-0.0458,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:47+00:00
32644_87_1192,agriculture,2025,india_tiles/tiles/agriculture/32644_87_1192_2025.tif,india_tiles/thumbs/32644_87_1192.jpg,78.19581522496063,27.57315402889217,32644,222720,3051520,225280,3054080,11,0.9213,0.0281,0.022,0.0011,1.0,0.4577,-0.0923,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:47+00:00
32644_279_1114,agriculture,2025,india_tiles/tiles/agriculture/32644_279_1114_2025.tif,india_tiles/thumbs/32644_279_1114.jpg,83.14416936770787,25.783358348037485,32644,714240,2851840,716800,2854400,12,0.9361,0.0154,0.0066,0.0006,1.0,0.4233,-0.0883,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:47+00:00
32643_298_701,agriculture,2025,india_tiles/tiles/agriculture/32643_298_701_2025.tif,india_tiles/thumbs/32643_298_701.jpg,77.47842009682502,16.230417353795247,32643,762880,1794560,765440,1797120,11,0.8671,0.0063,0.0374,0.0007,1.0,0.2964,0.0959,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:47+00:00
32644_136_560,urban_areas,2025,india_tiles/tiles/urban_areas/32644_136_560_2025.tif,india_tiles/thumbs/32644_136_560.jpg,79.6206919341372,12.970666971335046,32644,348160,1433600,350720,1436160,21,0.6646,0.1179,0.0232,0.0005,1.0,0.4865,-0.1343,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:48+00:00
32644_116_735,agriculture,2021,india_tiles/tiles/agriculture/32644_116_735_2021.tif,,79.10961953479433,17.011392303609323,32644,296960,1881600,299520,1884160,11,0.9727,0.0141,0.003,0.0016,1.0,0.3598,0.0464,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:48+00:00
32643_263_520,agriculture,2021,india_tiles/tiles/agriculture/32643_263_520_2021.tif,,76.61133698062449,12.040155714216093,32643,673280,1331200,675840,1333760,11,0.928,0.0024,0.0484,0,1.0,0.3296,0.1335,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:48+00:00
32643_284_1240,city_structures,2025,india_tiles/tiles/city_structures/32643_284_1240_2025.tif,india_tiles/thumbs/32643_284_1240.jpg,77.33779580853012,28.684618131849422,32643,727040,3174400,729600,3176960,30,0.016,0.9136,0.0334,0.0004,1.0,0.1615,0.0228,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T08:47:49+00:00
